-992.34949,-674.2241799999998,1608.11536,-996.36029,-779.70953,1585.73254,-993.70905,-622.07239,1558.49426,-1101.13782,-649.31659,1347.1032699999996,-1120.38513,-459.19409,1330.24988,-1195.92505,-853.42786,1136.76477,-1069.02405,-1032.68848,984.87195,-877.03235,-637.2615400000002,1346.77051,-805.27338,-764.70905,1063.81055,-895.4303,-960.75824,900.90662,-1131.05371,-446.54013,968.06097,-880.33197,-450.34348,964.01959,-1006.51196,-279.87195,1075.04675,-1169.85095,-425.70151,706.79443,-1138.797,-414.39261,468.99863,-1142.98682,-358.7163700000001,322.09012,-1106.16943,-338.0126,87.81707,-1044.86182,-305.45932,52.50835,-1101.07751,-502.0347,37.81596,-821.05688,-383.24176,610.0094,-847.29114,-394.86414,464.61499,-842.2761199999999,-347.35687,245.17757000000003,-845.3707300000002,-362.07333,64.9725,-908.24109,-331.79929,40.08828,,,,-1035.23401,-423.73965,465.15146,-1029.76538,-367.4241,83.25834,,,,-924.42578,-381.54623,83.51539
-992.86414,-674.64282,1608.1652800000004,-996.93829,-779.99878,1585.36865,-994.1123,-622.25623,1558.59436,-1101.43652,-649.06482,1346.9836400000004,-1120.54773,-458.88348,1330.30652,-1196.34814,-852.828,1136.43457,-1069.34644,-1032.14807,984.89911,-877.24744,-637.15283,1346.82703,-805.2973599999998,-764.46619,1063.83264,-895.30664,-960.49677,900.8089,-1131.02539,-446.39832,968.04419,-880.3344699999999,-450.1907,964.03613,-1006.58093,-279.69382,1075.1041300000004,-1169.85339,-425.68207,706.90027,-1138.88806,-414.28082,468.95291,-1142.98608,-358.71985,322.1556700000001,-1106.2135,-338.02045,87.89034000000002,-1044.96448,-305.4212,52.658,-1101.00671,-502.15854,37.5761,-821.10608,-383.03085,610.0036,-847.38043,-394.7565,464.65167,-842.24536,-347.31265,245.24313,-845.3006,-361.89185,65.07016,-908.25928,-331.77463,40.1655,,,,-1035.24487,-423.59332,465.22525,-1029.82019,-367.28687,83.43013,,,,-924.38806,-381.64774,83.4617
-993.22223,-674.88501,1608.14539,-997.17474,-780.15936,1585.26196,-994.51465,-622.36658,1558.64026,-1101.8103,-648.78693,1346.9044199999996,-1120.65503,-458.52524000000005,1330.43469,-1197.01172,-852.0701300000002,1136.02319,-1069.53015,-1031.55237,985.02783,-877.60193,-636.75842,1346.88757,-805.28192,-764.2506099999998,1063.9085699999996,-895.15259,-960.18945,900.71912,-1131.09656,-446.20923,968.15192,-880.4227300000001,-450.08704000000006,964.07458,-1006.62177,-279.52167000000003,1075.16089,-1169.88831,-425.69025,707.02972,-1138.94226,-414.28354,469.1019,-1143.07605,-358.70065,322.26208,-1106.27954,-338.0928600000001,87.94643,-1045.00427,-305.46619,52.73706,-1101.02307,-502.1618,37.64134,-821.15552,-382.87927,610.04706,-847.4149199999998,-394.58939,464.75076,-842.3046300000002,-347.27692,245.23119,-845.6696199999999,-362.60306,64.67935,-908.20184,-331.7845200000001,40.21691,,,,-1035.15784,-423.52792,465.38208,-1029.85474,-367.34085,83.52362,,,,-924.39673,-381.81348,83.4912
-993.57239,-675.01422,1608.18787,-997.59503,-780.2430400000002,1585.11682,-994.83551,-622.4212,1558.79333,-1102.15991,-648.43524,1346.8845199999996,-1120.74805,-458.10486,1330.57922,-1197.75525,-851.11511,1135.48181,-1069.71667,-1030.92017,985.11804,-877.94965,-636.5556,1347.09644,-805.3385,-763.94843,1063.96472,-894.98761,-959.85968,900.63354,-1131.15918,-446.00119000000007,968.29523,-880.49719,-449.94199,964.15729,-1006.61432,-279.38214,1075.21716,-1169.84973,-425.66678,707.14288,-1138.78064,-414.19937,469.3129,-1143.09875,-358.78979,322.36642,-1106.3783,-338.1484700000001,88.11561999999998,-1045.05469,-305.41873,52.90045,-1100.99792,-502.10437,37.53651,-821.1839,-382.74222,610.06323,-847.46613,-394.5463,464.79761,-842.3148199999998,-347.21317,245.24983,-845.27271,-361.92001,65.18203000000001,-908.20203,-331.8251,40.24017,,,,-1035.2789300000004,-423.2583,465.46429000000006,-1029.85828,-367.26822,83.65389,,,,-924.39111,-381.55325,83.5883
-993.94568,-675.01257,1608.28784,-998.05084,-780.2041,1585.09155,-995.13129,-622.3598599999998,1558.96057,-1102.59167,-647.95367,1346.92981,-1120.87158,-457.60181,1330.74268,-1198.64832,-850.0250199999998,1134.8988,-1069.90686,-1030.08801,985.25336,-878.1198099999998,-636.7661099999998,1347.20422,-805.37891,-763.60419,1064.05261,-894.8593800000001,-959.45374,900.4780900000002,-1131.25635,-445.76767,968.42749,-880.58484,-449.82373,964.25159,-1006.56158,-279.20544,1075.24646,-1169.86584,-425.61249,707.29962,-1138.81555,-414.2218,469.46655,-1143.12415,-358.88306,322.38632,-1106.39404,-338.21243,88.17815,-1045.11353,-305.47662,52.88219,-1100.94592,-502.08844000000005,37.51784,-821.1962900000002,-382.67438,610.11005,-847.47736,-394.40723,464.78674,-842.2999900000002,-347.19455,245.25882,-845.64105,-362.60394,64.76859,-908.20288,-331.82431,40.27956,,,,-1032.99207,-428.9278900000001,466.11795,-1029.94385,-367.32483,83.82732,,,,-924.39667,-381.67813,83.58254000000002
-994.31573,-674.90643,1608.42883,-998.48175,-780.0105,1585.1134,-995.46753,-622.21863,1559.18506,-1103.06323,-647.47131,1347.01563,-1120.92664,-457.04709,1330.83398,-1199.59363,-848.7952300000002,1134.22717,-1070.01477,-1029.32581,985.3493,-878.4328,-636.51508,1347.38928,-805.45166,-763.2625099999998,1064.16321,-894.71094,-959.01642,900.34735,-1131.3811,-445.52615,968.58917,-880.7075800000001,-449.72351,964.32294,-1006.49725,-278.97305,1075.29529,-1169.85315,-425.54694000000006,707.44708,-1138.8958699999996,-414.25504,469.61462,-1135.69324,-363.19669,316.27579,-1106.52612,-338.2966,88.25194,-1045.18713,-305.49792,53.00735,-1100.93909,-502.11597,37.43914,-821.23438,-382.56805,610.1437400000002,-847.52545,-394.39282,464.82907,-842.2991300000001,-347.21341,245.32562,-845.6013800000002,-362.62338,64.77248,-908.1441,-331.81543,40.3384,,,,-1033.01477,-428.86621,466.23447,-1030.0476099999996,-367.29669,83.90339,,,,-924.32166,-381.68604,83.60089
-994.7251,-674.60901,1608.60962,-998.87689,-779.74371,1585.2481699999996,-995.74414,-621.9116799999998,1559.42407,-1103.48425,-646.92084,1347.04871,-1121.0208699999996,-456.39609,1330.91931,-1200.54089,-847.48279,1133.47681,-1070.25061,-1028.43005,985.3761,-878.73773,-636.30042,1347.59656,-805.5067700000002,-762.89392,1064.25208,-894.6337300000001,-958.46124,900.26959,-1131.4718,-445.27441,968.73206,-880.7951,-449.61255,964.42725,-1006.44135,-278.75388,1075.30945,-1169.83984,-425.49927,707.55469,-1138.63049,-414.53012,469.81183,-1135.71899,-363.35233,316.34448,-1106.6113300000004,-338.34891,88.38037,-1045.33533,-305.45081,53.29635,-1100.95313,-502.17709,37.47487,-821.2431,-382.53778,610.2006200000002,-847.47284,-394.35483,464.86462,-842.27081,-347.1840200000001,245.36528,-845.1745599999998,-361.91049,65.25208,-908.13562,-331.76953,40.37984,,,,-1033.05286,-428.84021,466.34225,-1030.099,-367.32474,84.05999,,,,-924.31671,-381.67947,83.65536999999998
-995.03381,-674.22937,1608.8573,-999.21851,-779.4032599999998,1585.44958,-996.17267,-621.49213,1559.62866,-1103.94641,-646.33826,1347.09692,-1121.12659,-455.70325,1331.01563,-1201.5330800000004,-846.0694,1132.6377,-1070.55798,-1027.57568,985.43854,-878.97369,-636.07117,1347.80237,-805.56775,-762.5065900000002,1064.38037,-894.5731800000002,-957.9624,900.1846300000002,-1131.52319,-445.00067,968.81635,-880.84698,-449.52728,964.49945,-1006.33667,-278.5032,1075.31934,-1169.89063,-425.4194,707.72845,-1138.97314,-414.3779,469.85635,-1135.87183,-363.44119,316.51456,-1106.745,-338.40546,88.57539,-1045.39807,-305.47519,53.45193,-1100.86182,-502.23547,37.32227,-821.25769,-382.5582,610.21741,-847.4857199999999,-394.4653,464.93173,-842.26221,-347.19113,245.38759,-845.1627800000001,-361.97333,65.28781,-908.06732,-331.80542,40.44085,,,,-1033.11584,-428.81238,466.49548,-1030.18115,-367.24985,84.24023000000003,,,,-924.27148,-381.79398,83.6468
-995.43683,-673.64441,1609.16443,-999.65417,-778.86224,1585.86475,-996.58826,-621.3023099999998,1559.62341,-1104.38379,-645.73505,1347.1178,-1121.21472,-455.00003,1331.09229,-1202.50098,-844.5451,1131.64978,-1070.99402,-1026.64429,985.58014,-879.22546,-635.74854,1348.02612,-805.60132,-762.1052900000002,1064.51624,-894.44928,-957.43146,900.14539,-1131.61536,-444.7002,968.95178,-880.96094,-449.42929,964.52875,-1006.22278,-278.26294,1075.302,-1169.95642,-425.35248,707.88867,-1138.75403,-414.64304,470.116,-1136.02869,-363.51382,316.68347,-1106.85608,-338.46924,88.73871,-1045.54712,-305.52686,53.6269,-1100.92786,-502.24478,37.33146,-821.27423,-382.59091,610.26385,-847.4055800000001,-394.50214,465.0271,-842.2457300000002,-347.31644,245.47261,-845.5932,-362.67526,64.93336,-908.07312,-331.8111,40.52936,,,,-1033.1228,-428.8389,466.62418,-1030.2876,-367.35986,84.2964,,,,-924.30701,-381.82132,83.67486
-995.7829,-672.87329,1609.37109,-1000.12628,-778.19391,1586.33911,-996.99359,-620.3566900000002,1560.12305,-1104.86829,-645.07751,1347.1666300000004,-1121.25696,-454.33026,1331.13147,-1203.56494,-842.85089,1130.53296,-1071.54895,-1025.80701,985.61359,-879.4552,-635.36456,1348.39319,-805.67084,-761.61877,1064.71814,-894.30164,-956.81836,900.1287800000001,-1131.65161,-444.42859,969.0376,-881.0379,-449.33023,964.54022,-1006.1333,-278.02148,1075.26917,-1170.09033,-425.28821,708.01532,-1138.78503,-414.75812,470.26245,-1144.86316,-359.22565,323.74603,-1107.0188,-338.54398,88.83861,-1045.69409,-305.48651,53.76055,-1100.9364,-502.25073,37.41529,-821.28662,-382.75912,610.2981,-847.3222,-394.65652,465.08347,-842.18781,-347.42725,245.52335,-845.53577,-362.72556,64.99266999999999,-908.04059,-331.81888,40.60555,,,,-1033.17493,-428.83466,466.76703,-1030.41357,-367.35779,84.52790999999998,,,,-924.30469,-381.76251,83.75307
